origin_x,origin_y,height,aspect,slope,curvature,label
440384.9596135947,4397486.233759596,20247,70.51387,4.925954,0.99983215,9
440385.4491000495,4397485.361748695,20247,70.51387,4.925954,0.99983215,9
440385.93858650426,4397484.489737795,20247,70.51387,4.925954,0.99983215,9
440386.42807295907,4397483.617726894,20230,69.32558,4.0503564,-7.7495575,9
440386.9175594139,4397482.745715993,20230,69.32558,4.0503564,-7.7495575,9
440387.40704586863,4397481.873705093,20240,76.56181,4.153133,0.74920654,9
440387.89653232344,4397481.001694192,20240,76.56181,4.153133,0.74920654,9
440388.38601877826,4397480.1296832925,20223,85.7636,5.797227,-2.0004272,9
440388.875505233,4397479.257672392,20223,85.7636,5.797227,-2.0004272,9
440389.3649916878,4397478.385661491,20223,85.7636,5.797227,-2.0004272,9
440389.85447814263,4397477.513650591,20225,86.04245,5.688612,-0.99983215,9
440390.3439645974,4397476.64163969,20205,84.255844,6.059713,0.5001068,9
440390.8334510522,4397475.769628789,20207,78.27489,5.795263,-1.9992828,9
440391.322937507,4397474.89761789,20207,78.27489,5.795263,-1.9992828,9
440391.81242396176,4397474.025606989,20214,83.40326,5.2841015,3.4999847,9
440392.3019104166,4397473.153596088,20192,82.91672,6.075536,1.0002136,9
440392.7913968714,4397472.281585188,20193,79.633675,5.9487996,-2.0008087,9
440393.28088332614,4397471.409574287,20193,79.633675,5.9487996,-2.0008087,9
440393.77036978095,4397470.537563386,20193,79.633675,5.9487996,-2.0008087,9
440394.2598562357,4397469.665552487,20179,82.7468,5.9349713,1.7494202,9
440394.7493426905,4397468.793541586,20179,82.7468,5.9349713,1.7494202,9
440395.2388291453,4397467.921530685,20179,79.2157,6.101055,-3.0006409,9
440395.7283156001,4397467.049519785,20179,79.2157,6.101055,-3.0006409,9
440396.2178020549,4397466.177508884,20165,74.577835,6.436443,-0.00038146973,9
440396.7072885097,4397465.3054979835,20165,74.577835,6.436443,-0.00038146973,9
440397.19677496445,4397464.433487083,20165,74.577835,6.436443,-0.00038146973,9
440397.68626141927,4397463.561476183,20170,75.06858,6.641121,-2.5001526,9
440398.1757478741,4397462.6894652825,20150,72.950966,5.6004786,-0.24986267,9
440398.66523432883,4397461.817454382,20155,72.43973,5.9134192,-1.9996643,9
440399.15472078364,4397460.945443481,20155,72.43973,5.9134192,-1.9996643,9
440399.64420723845,4397460.073432581,20162,70.93081,6.1147027,-2.2506714,9
440400.1336936932,4397459.20142168,20144,71.075356,5.284821,0.00038146973,9
440400.623180148,4397458.32941078,20148,77.51192,5.448482,-2.500534,9
440401.1126666028,4397457.45739988,20148,77.51192,5.448482,-2.500534,9
440401.6021530576,4397456.585388979,20148,77.51192,5.448482,-2.500534,9
440402.0916395124,4397455.713378078,20136,79.77783,4.430416,-0.00038146973,9
440402.5811259672,4397454.841367178,20136,79.77783,4.430416,-0.00038146973,9
440403.07061242196,4397453.969356277,20138,81.3572,4.5182576,-1.2496948,9
440403.56009887677,4397453.097345377,20138,81.3572,4.5182576,-1.2496948,9
440404.0495853316,4397452.225334477,20124,91.420265,4.326085,-0.749588,9
440404.53907178633,4397451.353323576,20124,91.420265,4.326085,-0.749588,9
440405.02855824115,4397450.481312675,20124,91.420265,4.326085,-0.749588,9
440405.51804469596,4397449.609301775,20123,87.22978,4.436729,-1.5007019,9
440406.0075311507,4397448.737290874,20109,91.57655,3.8987246,-0.5004883,9
440406.4970176055,4397447.865279974,20109,80.537674,4.3480916,-2.500534,9
440406.98650406033,4397446.993269074,20109,80.537674,4.3480916,-2.500534,9
440407.4759905151,4397446.121258173,20114,79.57419,4.5418386,0.24986267,9
440407.9654769699,4397445.2492472725,20099,84.47246,4.4521847,1.7501831,9
440408.4549634247,4397444.377236372,20099,84.47246,4.4521847,1.7501831,9
440408.94444987946,4397443.505225471,20099,79.17699,4.946018,-1.9992828,9
440409.4339363343,4397442.633214571,20099,79.17699,4.946018,-1.9992828,9
440409.9234227891,4397441.761203671,20104,77.300415,5.1982093,-0.5004883,9
440410.41290924384,4397440.88919277,20087,78.896164,3.8987246,-0.75035095,9
440410.90239569865,4397440.01718187,20088,77.52489,4.137158,-4.749298,9
440411.39188215346,4397439.145170969,20088,77.52489,4.137158,-4.749298,9
440411.8813686082,4397438.273160068,20094,76.56181,4.153133,-0.49972534,9
440412.370855063,4397437.401149168,20081,75.96375,2.9503465,-1.7505646,9
440412.86034151784,4397436.529138268,20081,75.96375,2.9503465,-1.7505646,9
440413.3498279726,4397435.657127367,20082,64.98311,3.5519948,-5.4992676,9
440413.8393144274,4397434.785116467,20082,64.98311,3.5519948,-5.4992676,9
440414.32880088215,4397433.913105566,20082,58.24052,3.5332677,0.7507324,9
440414.81828733697,4397433.041094665,20082,58.24052,3.5332677,0.7507324,9
440415.3077737918,4397432.169083765,20087,59.215855,3.912104,-3.0006409,9
440415.79726024653,4397431.297072865,20087,59.215855,3.912104,-3.0006409,9
440416.28674670134,4397430.425061964,20079,64.29005,4.284403,3.9993286,9
440416.77623315615,4397429.553051064,20083,59.77455,4.7551284,-1.2500763,9
440417.2657196109,4397428.681040163,20083,59.77455,4.7551284,-1.2500763,9
440417.7552060657,4397427.8090292625,20096,65.772255,4.7016478,5.5007935,9
440418.24469252053,4397426.937018362,20076,77.93223,5.294648,2.2491455,9
440418.7341789753,4397426.065007461,20077,86.59356,6.004625,-1.7494202,9
440419.2236654301,4397425.1929965615,20077,86.59356,6.004625,-1.7494202,9
440347.08738524164,4397555.882067973,20559,353.09644,7.991686,22.749329,10
440347.58417314524,4397555.01419599,20559,353.09644,7.991686,22.749329,10
440348.08096104884,4397554.146324007,20582,73.03385,4.409116,33.50067,10
440348.57774895243,4397553.278452024,20582,73.03385,4.409116,33.50067,10
440349.07453685603,4397552.410580041,20582,73.03385,4.409116,33.50067,10
440349.5713247596,4397551.542708058,20561,66.1135,5.466357,-3.250122,10
440350.0681126632,4397550.674836075,20524,69.00128,7.550713,-19.74945,10
440350.5649005668,4397549.806964092,20566,51.058987,9.040211,11.750412,10
440351.0616884704,4397548.939092109,20566,51.058987,9.040211,11.750412,10
440351.558476374,4397548.071220126,20576,79.24903,8.573989,9.999466,10
440352.0552642776,4397547.203348143,20539,89.39691,10.10043,0.7499695,10
440352.5520521812,4397546.33547616,20541,93.26016,11.18979,10.500336,10
440353.0488400848,4397545.467604177,20541,93.26016,11.18979,10.500336,10
440353.54562798835,4397544.599732194,20541,93.26016,11.18979,10.500336,10
440354.04241589195,4397543.731860211,20497,121.22498,8.029115,3.750229,10
440354.53920379555,4397542.863988228,20497,121.22498,8.029115,3.750229,10
440355.03599169914,4397541.996116245,20470,109.39781,8.033469,-11.7500305,10
440355.53277960274,4397541.128244262,20470,109.39781,8.033469,-11.7500305,10
440356.02956750634,4397540.260372279,20456,65.43283,5.4954786,-2.2499084,10
440356.52635540994,4397539.392500296,20456,65.43283,5.4954786,-2.2499084,10
440357.02314331353,4397538.524628313,20456,65.43283,5.4954786,-2.2499084,10
440357.51993121713,4397537.65675633,20465,59.893475,4.9138236,-0.7507324,10
440358.01671912073,4397536.788884347,20451,40.03026,4.6663737,-3.5003662,10
440358.5135070243,4397535.921012364,20467,31.551384,4.7793813,-0.00038146973,10
440359.0102949279,4397535.053140381,20467,31.551384,4.7793813,-0.00038146973,10
440359.5070828315,4397534.185268398,20483,58.19061,3.3252308,7.000351,10
440360.0038707351,4397533.317396415,20469,63.13808,3.0878773,1.499939,10
440360.5006586387,4397532.449524432,20469,63.13808,3.0878773,1.499939,10
440360.9974465423,4397531.581652449,20469,75.76272,2.4737496,-2.499771,10
440361.4942344459,4397530.7137804665,20469,75.76272,2.4737496,-2.499771,10
440361.9910223495,4397529.8459084835,20466,116.22197,2.6725557,3.2505035,10
440362.4878102531,4397528.9780365005,20466,116.22197,2.6725557,3.2505035,10
440362.9845981567,4397528.110164518,20456,137.17474,3.9971669,0.2494812,10
440363.4813860603,4397527.242292535,20456,137.17474,3.9971669,0.2494812,10
440363.9781739639,4397526.374420552,20446,143.69551,4.3463354,-2.4990082,10
440364.4749618675,4397525.506548569,20437,130.45197,4.461603,3.749466,10
440364.9717497711,4397524.638676586,20437,130.45197,4.461603,3.749466,10
440365.4685376747,4397523.770804603,20431,159.0151,11.059829,21.249771,10
440365.9653255783,4397522.90293262,20417,185.62463,9.413904,13.749695,10
440366.46211348183,4397522.035060637,20344,192.9727,13.766473,-23.49968,10
440366.9589013854,4397521.167188654,20344,192.9727,13.766473,-23.49968,10
440367.455689289,4397520.299316671,20312,188.94275,7.1047125,-21.250534,10
440367.9524771926,4397519.431444688,20352,192.15765,11.245708,19.500732,10
440348.12304356013,4397556.666563645,20525,348.53604,5.2106376,2.7496338,11
440348.61623979604,4397555.796645561,20538,15.9031105,6.6352386,-14.24942,11
440349.109436032,4397554.926727477,20538,15.9031105,6.6352386,-14.24942,11
440349.6026322679,4397554.056809393,20582,73.03385,4.409116,33.50067,11
440350.0958285039,4397553.186891309,20533,95.36563,6.4823103,-10.499954,11
440350.5890247398,4397552.316973225,20524,69.00128,7.550713,-19.74945,11
440351.0822209757,4397551.447055141,20524,69.00128,7.550713,-19.74945,11
440351.5754172117,4397550.577137057,20524,69.00128,7.550713,-19.74945,11
440352.0686134476,4397549.707218973,20534,66.35677,8.421604,3.2497406,11
440352.56180968357,4397548.837300889,20534,66.35677,8.421604,3.2497406,11
440353.0550059195,4397547.967382805,20539,89.39691,10.10043,0.7499695,11
440353.5482021554,4397547.097464721,20539,89.39691,10.10043,0.7499695,11
440354.04139839136,4397546.227546637,20492,95.0974,7.6126714,-13.750458,11
440354.5345946273,4397545.357628553,20492,95.0974,7.6126714,-13.750458,11
440355.02779086324,4397544.487710469,20492,95.0974,7.6126714,-13.750458,11
440355.52098709915,4397543.617792385,20497,121.22498,8.029115,3.750229,11
440356.01418333506,4397542.747874301,20486,136.9921,5.8074727,10.499954,11
440356.50737957103,4397541.877956217,20447,130.71085,6.0713763,-14.749908,11
440357.00057580695,4397541.008038133,20447,130.71085,6.0713763,-14.749908,11
440357.4937720429,4397540.138120049,20456,65.43283,5.4954786,-2.2499084,11
440357.9869682788,4397539.268201965,20442,55.244087,4.2635555,-0.5001068,11
440358.48016451474,4397538.398283881,20442,55.244087,4.2635555,-0.5001068,11
440358.9733607507,4397537.528365797,20451,40.03026,4.6663737,-3.5003662,11
440359.4665569866,4397536.658447714,20451,40.03026,4.6663737,-3.5003662,11
440359.95975322253,4397535.788529629,20460,32.106255,4.3039646,1.5007019,11
440360.4529494585,4397534.918611545,20460,32.106255,4.3039646,1.5007019,11
440360.9461456944,4397534.048693461,20469,63.13808,3.0878773,1.499939,11
440361.4393419304,4397533.178775378,20469,63.13808,3.0878773,1.499939,11
440361.9325381663,4397532.308857293,20469,75.76272,2.4737496,-2.499771,11
440362.4257344022,4397531.438939209,20464,64.74683,2.0975325,0.749588,11
440362.9189306382,4397530.569021125,20464,64.74683,2.0975325,0.749588,11
440363.4121268741,4397529.699103042,20466,116.22197,2.6725557,3.2505035,11
440363.90532311006,4397528.829184957,20466,116.22197,2.6725557,3.2505035,11
440364.39851934597,4397527.959266873,20446,143.69551,4.3463354,-2.4990082,11
440364.8917155819,4397527.089348789,20446,143.69551,4.3463354,-2.4990082,11
440365.38491181785,4397526.2194307055,20437,130.45197,4.461603,3.749466,11
440365.87810805376,4397525.349512621,20437,130.45197,4.461603,3.749466,11
440366.3713042897,4397524.479594537,20411,170.75389,3.117109,-22.249603,11
440366.86450052564,4397523.609676453,20417,185.62463,9.413904,13.749695,11
440367.35769676155,4397522.7397583695,20417,185.62463,9.413904,13.749695,11
440367.8508929975,4397521.869840285,20344,192.9727,13.766473,-23.49968,11
440348.9137407794,4397557.9688884765,20525,348.53604,5.2106376,2.7496338,12
440349.408113313,4397557.099638341,20525,348.53604,5.2106376,2.7496338,12
440349.9024858467,4397556.2303882055,20538,15.9031105,6.6352386,-14.24942,12
440350.39685838035,4397555.36113807,20543,49.15964,5.5678277,15.999222,12
440350.891230914,4397554.4918879345,20543,49.15964,5.5678277,15.999222,12
440351.3856034476,4397553.622637799,20533,95.36563,6.4823103,-10.499954,12
440351.8799759813,4397552.7533876635,20533,95.36563,6.4823103,-10.499954,12
440352.37434851495,4397551.884137528,20515,67.22503,5.074464,-7.500839,12
440352.8687210486,4397551.0148873925,20515,67.22503,5.074464,-7.500839,12
440353.3630935822,4397550.145637257,20534,66.35677,8.421604,3.2497406,12
440353.8574661159,4397549.276387122,20534,66.35677,8.421604,3.2497406,12
440354.35183864954,4397548.407136987,20503,87.42926,8.71443,3.2497406,12
440354.8462111832,4397547.5378868515,20502,87.27369,8.960537,-1.7494202,12
440355.3405837168,4397546.668636716,20502,87.27369,8.960537,-1.7494202,12
440355.8349562505,4397545.7993865805,20492,95.0974,7.6126714,-13.750458,12
440356.32932878414,4397544.930136445,20483,76.24693,5.257158,3.250122,12
440356.8237013178,4397544.0608863095,20486,136.9921,5.8074727,10.499954,12
440357.3180738514,4397543.191636174,20486,136.9921,5.8074727,10.499954,12
440357.8124463851,4397542.3223860385,20447,130.71085,6.0713763,-14.749908,12
440358.30681891873,4397541.453135903,20435,128.37923,5.691281,-12.499237,12
440358.80119145237,4397540.5838857675,20435,128.37923,5.691281,-12.499237,12
440359.295563986,4397539.714635632,20442,55.244087,4.2635555,-0.5001068,12
440359.7899365197,4397538.8453854965,20442,55.244087,4.2635555,-0.5001068,12
440360.2843090533,4397537.976135361,20444,24.96279,4.572253,-0.24986267,12
440360.77868158696,4397537.1068852255,20444,24.96279,4.572253,-0.24986267,12
440361.2730541206,4397536.23763509,20460,32.106255,4.3039646,1.5007019,12
440361.7674266543,4397535.3683849545,20460,32.106255,4.3039646,1.5007019,12
440362.2617991879,4397534.499134819,20454,32.124996,3.6315496,3.2489777,12
440362.75617172156,4397533.6298846835,20458,52.125015,2.4482803,-1.9996643,12
440363.2505442552,4397532.760634549,20458,52.125015,2.4482803,-1.9996643,12
440363.7449167889,4397531.8913844135,20464,64.74683,2.0975325,0.749588,12
440364.2392893225,4397531.022134278,20460,61.260204,2.530493,3.0006409,12
440364.73366185615,4397530.1528841425,20456,131.49648,2.4845848,0.49934387,12
440365.2280343898,4397529.283634007,20456,131.49648,2.4845848,0.49934387,12
440365.7224069235,4397528.4143838715,20456,131.49648,2.4845848,0.49934387,12
440366.2167794571,4397527.545133736,20445,157.55725,3.5598876,7.7495575,12
440366.71115199075,4397526.6758836005,20445,157.55725,3.5598876,7.7495575,12
440367.2055245244,4397525.806633465,20411,170.75389,3.117109,-22.249603,12
440367.6998970581,4397524.9373833295,20411,170.75389,3.117109,-22.249603,12
440368.1942695917,4397524.068133194,20427,162.83406,7.121666,22.50061,12
440368.68864212534,4397523.1988830585,20427,162.83406,7.121666,22.50061,12
440369.183014659,4397522.329632923,20389,187.31552,10.565307,15.749741,12
440369.67738719267,4397521.4603827875,20389,187.31552,10.565307,15.749741,12
440370.1717597263,4397520.591132652,20370,128.4537,9.247313,6.25,12
440349.4881590533,4397559.322376072,20521,342.85446,7.0101666,23.750687,13
440349.9838231342,4397558.453861755,20509,33.82616,8.304021,12.249374,13
440350.47948721505,4397557.585347438,20520,39.718758,6.0298243,-0.7499695,13
440350.97515129595,4397556.716833121,20520,39.718758,6.0298243,-0.7499695,13
440351.4708153768,4397555.848318804,20543,49.15964,5.5678277,15.999222,13
440351.9664794577,4397554.979804487,20517,70.72561,6.1597657,0.5001068,13
440352.4621435386,4397554.11129017,20525,93.36646,4.866821,9.000015,13
440352.9578076194,4397553.242775853,20525,93.36646,4.866821,9.000015,13
440353.4534717003,4397552.374261536,20525,93.36646,4.866821,9.000015,13
440353.9491357812,4397551.505747219,20515,67.22503,5.074464,-7.500839,13
440354.44479986205,4397550.6372329015,20507,85.601295,7.42855,6.7508698,13
440354.94046394294,4397549.768718584,20503,87.42926,8.71443,3.2497406,13
440355.4361280238,4397548.900204267,20503,87.42926,8.71443,3.2497406,13
440355.9317921047,4397548.03168995,20502,87.27369,8.960537,-1.7494202,13
440356.4274561856,4397547.163175633,20481,72.538826,7.944639,9.499741,13
440356.9231202664,4397546.294661317,20483,76.24693,5.257158,3.250122,13
440357.4187843473,4397545.426147,20483,76.24693,5.257158,3.250122,13
440357.9144484282,4397544.557632683,20483,76.24693,5.257158,3.250122,13
440358.41011250904,4397543.689118366,20475,112.409836,7.471964,21.99974,13
440358.90577658993,4397542.820604049,20475,112.409836,7.471964,21.99974,13
440359.4014406708,4397541.952089732,20435,128.37923,5.691281,-12.499237,13
440359.89710475167,4397541.0835754145,20435,128.37923,5.691281,-12.499237,13
440360.39276883256,4397540.215061097,20428,41.099506,4.4578953,-6.750107,13
440360.8884329134,4397539.34654678,20428,41.099506,4.4578953,-6.750107,13
440361.3840969943,4397538.478032463,20428,41.099506,4.4578953,-6.750107,13
440361.87976107514,4397537.609518146,20444,24.96279,4.572253,-0.24986267,13
440362.37542515603,4397536.741003829,20438,23.19859,4.6261573,-1.2496948,13
440362.8710892369,4397535.872489512,20454,32.124996,3.6315496,3.2489777,13
440363.36675331776,4397535.003975195,20454,32.124996,3.6315496,3.2489777,13
440363.86241739866,4397534.135460878,20458,52.125015,2.4482803,-1.9996643,13
440364.35808147956,4397533.266946561,20453,55.304848,3.9571216,4.2495728,13
440364.8537455604,4397532.398432244,20453,55.304848,3.9571216,4.2495728,13
440365.3494096413,4397531.5299179265,20460,61.260204,2.530493,3.0006409,13
440365.8450737221,4397530.661403609,20460,61.260204,2.530493,3.0006409,13
440366.340737803,4397529.792889292,20450,90.0,3.9328964,3.750229,13
440366.8364018839,4397528.924374975,20450,90.0,3.9328964,3.750229,13
440367.33206596476,4397528.055860658,20445,157.55725,3.5598876,7.7495575,13
440367.82773004565,4397527.187346341,20445,157.55725,3.5598876,7.7495575,13
440368.32339412655,4397526.318832024,20434,139.49715,4.5117793,12.999725,13
440368.8190582074,4397525.450317707,20434,139.49715,4.5117793,12.999725,13
440369.3147222883,4397524.58180339,20434,139.49715,4.5117793,12.999725,13
440369.8103863691,4397523.713289073,20427,162.83406,7.121666,22.50061,13
440370.30605045,4397522.844774756,20378,114.443954,11.524707,-4.249954,13
440370.8017145309,4397521.976260439,20370,128.4537,9.247313,6.25,13
440371.29737861175,4397521.1077461215,20370,128.4537,9.247313,6.25,13
440350.2090888709,4397560.247956935,20509,33.82616,8.304021,12.249374,14
440350.7074624553,4397559.380994555,20509,33.82616,8.304021,12.249374,14
440351.20583603974,4397558.514032173,20509,33.82616,8.304021,12.249374,14
440351.70420962415,4397557.647069792,20520,39.718758,6.0298243,-0.7499695,14
440352.20258320856,4397556.780107411,20506,44.683453,9.089458,5.5000305,14
440352.7009567929,4397555.91314503,20517,70.72561,6.1597657,0.5001068,14
440353.19933037733,4397555.046182648,20517,70.72561,6.1597657,0.5001068,14
440353.69770396175,4397554.179220268,20525,93.36646,4.866821,9.000015,14
440354.19607754616,4397553.312257886,20499,71.30102,9.734637,3.750229,14
440354.6944511306,4397552.445295505,20499,71.30102,9.734637,3.750229,14
440355.192824715,4397551.578333124,20507,85.601295,7.42855,6.7508698,14
440355.6911982994,4397550.711370743,20507,85.601295,7.42855,6.7508698,14
440356.1895718838,4397549.844408361,20456,90.21786,9.334587,-20.000076,14
440356.68794546823,4397548.9774459805,20456,90.21786,9.334587,-20.000076,14
440357.18631905265,4397548.110483599,20481,72.538826,7.944639,9.499741,14
440357.684692637,4397547.243521218,20481,72.538826,7.944639,9.499741,14
440358.1830662214,4397546.376558837,20445,73.957214,8.616261,-1.7505646,14
440358.68143980583,4397545.509596456,20460,71.15678,9.44852,4.250717,14
440359.17981339025,4397544.642634074,20460,71.15678,9.44852,4.250717,14
440359.67818697466,4397543.7756716935,20475,112.409836,7.471964,21.99974,14
440360.1765605591,4397542.908709312,20431,100.762535,8.752433,3.4999847,14
440360.6749341435,4397542.041746931,20426,90.32008,6.3835206,3.4992218,14
440361.1733077279,4397541.1747845495,20426,90.32008,6.3835206,3.4992218,14
440361.6716813123,4397540.307822169,20428,41.099506,4.4578953,-6.750107,14
440362.17005489673,4397539.440859787,20427,27.057552,5.5716925,8.000183,14
440362.6684284811,4397538.573897406,20427,27.057552,5.5716925,8.000183,14
440363.1668020655,4397537.706935025,20438,23.19859,4.6261573,-1.2496948,14
440363.6651756499,4397536.839972644,20438,23.19859,4.6261573,-1.2496948,14
440364.16354923433,4397535.9730102625,20447,52.71189,4.8941436,5.250168,14
440364.66192281875,4397535.106047882,20447,52.71189,4.8941436,5.250168,14
440365.16029640316,4397534.2390855,20453,55.304848,3.9571216,4.2495728,14
440365.6586699876,4397533.372123119,20453,55.304848,3.9571216,4.2495728,14
440366.157043572,4397532.505160738,20430,71.95218,6.673659,-5.2497864,14
440366.6554171564,4397531.638198357,20455,69.47904,6.8119965,18.00003,14
440367.1537907408,4397530.771235975,20455,69.47904,6.8119965,18.00003,14
440367.6521643252,4397529.904273595,20450,90.0,3.9328964,3.750229,14
440368.1505379096,4397529.037311213,20429,68.96249,7.4395123,5.249405,14
440368.648911494,4397528.170348832,20442,99.462326,4.3480916,11.000061,14
440369.1472850784,4397527.303386451,20442,99.462326,4.3480916,11.000061,14
440369.64565866283,4397526.43642407,20442,99.462326,4.3480916,11.000061,14
440370.14403224725,4397525.569461688,20404,119.01908,11.080321,3.749466,14
440370.64240583166,4397524.702499308,20404,119.01908,11.080321,3.749466,14
440371.1407794161,4397523.835536926,20378,114.443954,11.524707,-4.249954,14
440371.6391530005,4397522.968574545,20378,114.443954,11.524707,-4.249954,14
440372.1375265849,4397522.101612164,20351,106.63095,8.568762,19.249725,14
440372.63590016926,4397521.234649783,20351,106.63095,8.568762,19.249725,14
440373.1342737537,4397520.367687401,20351,106.63095,8.568762,19.249725,14
440373.6326473381,4397519.500725021,20323,143.79373,9.1956005,2.999878,14
440351.40385562496,4397560.892724005,20474,16.802256,9.452052,4.50058,15
440351.90268821974,4397560.026025647,20509,33.82616,8.304021,12.249374,15
440352.40152081446,4397559.15932729,20472,47.29061,10.032842,-4.7496796,15
440352.90035340923,4397558.292628933,20506,44.683453,9.089458,5.5000305,15
440353.39918600395,4397557.4259305755,20506,44.683453,9.089458,5.5000305,15
440353.89801859873,4397556.559232218,20506,44.683453,9.089458,5.5000305,15
440354.39685119345,4397555.692533861,20492,75.27172,13.412287,8.749771,15
440354.8956837882,4397554.825835504,20492,75.27172,13.412287,8.749771,15
440355.394516383,4397553.959137146,20499,71.30102,9.734637,3.750229,15
440355.8933489777,4397553.09243879,20499,71.30102,9.734637,3.750229,15
440356.3921815725,4397552.225740433,20484,87.77408,10.037869,20.249176,15
440356.8910141672,4397551.359042075,20484,87.77408,10.037869,20.249176,15
440357.389846762,4397550.492343718,20484,87.77408,10.037869,20.249176,15
440357.8886793567,4397549.625645361,20456,90.21786,9.334587,-20.000076,15
440358.3875119515,4397548.758947004,20436,79.273705,8.216602,-4.9999237,15
440358.8863445463,4397547.892248646,20445,73.957214,8.616261,-1.7505646,15
440359.385177141,4397547.025550289,20445,73.957214,8.616261,-1.7505646,15
440359.8840097358,4397546.158851932,20460,71.15678,9.44852,4.250717,15
440360.3828423305,4397545.2921535745,20420,75.06858,6.641121,-12.500381,15
440360.8816749253,4397544.425455217,20420,75.06858,6.641121,-12.500381,15
440361.38050752,4397543.55875686,20431,100.762535,8.752433,3.4999847,15
440361.87934011477,4397542.692058503,20431,100.762535,8.752433,3.4999847,15
440362.37817270955,4397541.825360145,20396,49.267895,6.773275,-13.249207,15
440362.87700530427,4397540.958661788,20396,49.267895,6.773275,-13.249207,15
440363.37583789905,4397540.091963431,20427,27.057552,5.5716925,8.000183,15
440363.87467049377,4397539.225265074,20427,27.057552,5.5716925,8.000183,15
440364.37350308854,4397538.358566717,20414,33.31063,5.977202,0.24986267,15
440364.8723356833,4397537.49186836,20432,42.51045,5.8094325,5.0006866,15
440365.37116827804,4397536.625170003,20432,42.51045,5.8094325,5.0006866,15
440365.8700008728,4397535.758471645,20447,52.71189,4.8941436,5.250168,15
440366.36883346754,4397534.891773288,20428,67.95409,4.664467,2.2499084,15
440366.8676660623,4397534.025074931,20430,71.95218,6.673659,-5.2497864,15
440367.36649865704,4397533.158376574,20430,71.95218,6.673659,-5.2497864,15
440367.8653312518,4397532.291678216,20455,69.47904,6.8119965,18.00003,15
440368.3641638466,4397531.424979859,20408,66.97971,8.991089,-13.999939,15
440368.8629964413,4397530.558281502,20408,66.97971,8.991089,-13.999939,15
440369.3618290361,4397529.6915831445,20429,68.96249,7.4395123,5.249405,15
440369.8606616308,4397528.824884787,20429,68.96249,7.4395123,5.249405,15
440370.3594942256,4397527.95818643,20416,79.77783,8.808476,8.500671,15
440370.8583268203,4397527.091488073,20416,79.77783,8.808476,8.500671,15
440371.3571594151,4397526.224789715,20404,119.01908,11.080321,3.749466,15
440371.85599200986,4397525.358091358,20404,119.01908,11.080321,3.749466,15
440372.3548246046,4397524.491393001,20373,119.585396,12.560255,11.999893,15
440372.85365719936,4397523.6246946445,20328,109.31829,10.175145,-26.249695,15
440373.3524897941,4397522.757996287,20328,109.31829,10.175145,-26.249695,15
440352.26897140604,4397561.692723544,20458,45.690277,8.347741,1.5003204,16
440352.77118638443,4397560.827980741,20458,45.690277,8.347741,1.5003204,16
440353.2734013628,4397559.9632379385,20472,47.29061,10.032842,-4.7496796,16
440353.7756163412,4397559.098495135,20472,47.29061,10.032842,-4.7496796,16
440354.27783131954,4397558.233752332,20493,63.544712,16.267635,37.249374,16
440354.78004629794,4397557.369009529,20493,63.544712,16.267635,37.249374,16
440355.2822612763,4397556.504266726,20493,63.544712,16.267635,37.249374,16
440355.7844762547,4397555.6395239225,20492,75.27172,13.412287,8.749771,16
440356.2866912331,4397554.77478112,20424,64.11973,15.676594,-7.9998016,16
440356.7889062115,4397553.910038317,20457,60.370945,12.957385,-1.4995575,16
440357.29112118983,4397553.045295513,20457,60.370945,12.957385,-1.4995575,16
440357.7933361682,4397552.180552711,20484,87.77408,10.037869,20.249176,16
440358.2955511466,4397551.315809907,20435,78.11134,10.988106,2.2506714,16
440358.797766125,4397550.451067104,20435,78.11134,10.988106,2.2506714,16
440359.2999811034,4397549.586324302,20436,79.273705,8.216602,-4.9999237,16
440359.8021960818,4397548.721581498,20436,79.273705,8.216602,-4.9999237,16
440360.3044110601,4397547.856838695,20410,68.51796,5.943485,-16.499329,16
440360.8066260385,4397546.992095892,20410,68.51796,5.943485,-16.499329,16
440361.3088410169,4397546.127353089,20420,75.06858,6.641121,-12.500381,16
440361.8110559953,4397545.262610286,20420,75.06858,6.641121,-12.500381,16
440362.3132709737,4397544.397867482,20429,87.917435,7.834187,27.249146,16
440362.8154859521,4397543.53312468,20389,103.90269,7.4102974,-15.750122,16
440363.31770093046,4397542.668381876,20389,103.90269,7.4102974,-15.750122,16
440363.8199159088,4397541.803639073,20396,49.267895,6.773275,-13.249207,16
440364.3221308872,4397540.9388962705,20395,26.22868,8.128652,5.4992676,16
440364.8243458656,4397540.074153467,20414,33.31063,5.977202,0.24986267,16
440365.32656084397,4397539.209410664,20414,33.31063,5.977202,0.24986267,16
440365.82877582236,4397538.344667861,20414,33.31063,5.977202,0.24986267,16
440366.33099080075,4397537.479925058,20409,33.558956,4.3319645,-11.0004425,16
440366.8332057791,4397536.615182254,20409,33.558956,4.3319645,-11.0004425,16
440367.3354207575,4397535.750439452,20428,67.95409,4.664467,2.2499084,16
440367.83763573586,4397534.885696649,20428,67.95409,4.664467,2.2499084,16
440368.33985071426,4397534.020953845,20405,79.734856,9.164694,0.25024414,16
440368.84206569265,4397533.156211043,20405,79.734856,9.164694,0.25024414,16
440369.34428067104,4397532.291468239,20408,66.97971,8.991089,-13.999939,16
440369.8464956494,4397531.426725436,20408,66.97971,8.991089,-13.999939,16
