origin_x,origin_y,height,aspect,slope,label
440358.1787362956,4397532.19167338,"[20490, 20483, 20469, 20492, 20478, 20469, 20487, 20480, 20475]","[48.31778, 58.19061, 63.13808, 92.60256, 92.17474, 75.76272, 104.48976, 100.98065, 104.47029]","[3.495875, 3.3252308, 3.0878773, 3.15134, 2.8287177, 2.4737496, 3.288167, 2.442526, 2.291727]",8
440358.67725383915,4397531.32479377,"[20490, 20483, 20469, 20492, 20478, 20469, 20487, 20480, 20475]","[48.31778, 58.19061, 63.13808, 92.60256, 92.17474, 75.76272, 104.48976, 100.98065, 104.47029]","[3.495875, 3.3252308, 3.0878773, 3.15134, 2.8287177, 2.4737496, 3.288167, 2.442526, 2.291727]",8
440359.17577138275,4397530.45791416,"[20490, 20483, 20469, 20492, 20478, 20469, 20487, 20480, 20475]","[48.31778, 58.19061, 63.13808, 92.60256, 92.17474, 75.76272, 104.48976, 100.98065, 104.47029]","[3.495875, 3.3252308, 3.0878773, 3.15134, 2.8287177, 2.4737496, 3.288167, 2.442526, 2.291727]",8
440359.6742889263,4397529.591034549,"[20492, 20478, 20469, 20487, 20480, 20475, 20486, 20476, 20466]","[92.60256, 92.17474, 75.76272, 104.48976, 100.98065, 104.47029, 136.50743, 137.41951, 138.76404]","[3.15134, 2.8287177, 2.4737496, 3.288167, 2.442526, 2.291727, 3.8444052, 3.594125, 3.8513615]",8
440360.17280646984,4397528.724154939,"[20478, 20469, 20464, 20480, 20475, 20466, 20476, 20466, 20456]","[92.17474, 75.76272, 64.74683, 100.98065, 104.47029, 116.22197, 137.41951, 138.76404, 137.17474]","[2.8287177, 2.4737496, 2.0975325, 2.442526, 2.291727, 2.6725557, 3.594125, 3.8513615, 3.9971669]",8
440360.67132401344,4397527.857275329,"[20480, 20475, 20466, 20476, 20466, 20456, 20462, 20454, 20445]","[100.98065, 104.47029, 116.22197, 137.41951, 138.76404, 137.17474, 151.35582, 147.45825, 144.09027]","[2.442526, 2.291727, 2.6725557, 3.594125, 3.8513615, 3.9971669, 4.8440633, 4.4513273, 3.8407562]",8
440361.169841557,4397526.990395718,"[20480, 20475, 20466, 20476, 20466, 20456, 20462, 20454, 20445]","[100.98065, 104.47029, 116.22197, 137.41951, 138.76404, 137.17474, 151.35582, 147.45825, 144.09027]","[2.442526, 2.291727, 2.6725557, 3.594125, 3.8513615, 3.9971669, 4.8440633, 4.4513273, 3.8407562]",8
440361.6683591005,4397526.123516108,"[20476, 20466, 20456, 20462, 20454, 20445, 20446, 20440, 20433]","[137.41951, 138.76404, 137.17474, 151.35582, 147.45825, 144.09027, 159.7343, 150.25511, 153.01978]","[3.594125, 3.8513615, 3.9971669, 4.8440633, 4.4513273, 3.8407562, 4.950124, 5.754737, 8.771156]",8
440362.16687664407,4397525.256636498,"[20466, 20456, 20446, 20454, 20445, 20437, 20440, 20433, 20431]","[138.76404, 137.17474, 143.69551, 147.45825, 144.09027, 130.45197, 150.25511, 153.01978, 159.0151]","[3.8513615, 3.9971669, 4.3463354, 4.4513273, 3.8407562, 4.461603, 5.754737, 8.771156, 11.059829]",8
440362.6653941877,4397524.389756887,"[20466, 20456, 20446, 20454, 20445, 20437, 20440, 20433, 20431]","[138.76404, 137.17474, 143.69551, 147.45825, 144.09027, 130.45197, 150.25511, 153.01978, 159.0151]","[3.8513615, 3.9971669, 4.3463354, 4.4513273, 3.8407562, 4.461603, 5.754737, 8.771156, 11.059829]",8
440363.1639117312,4397523.522877277,"[20454, 20445, 20437, 20440, 20433, 20431, 20429, 20390, 20352]","[147.45825, 144.09027, 130.45197, 150.25511, 153.01978, 159.0151, 149.39613, 146.18175, 157.61987]","[4.4513273, 3.8407562, 4.461603, 5.754737, 8.771156, 11.059829, 9.683929, 13.0862665, 14.186633]",8
440363.66242927476,4397522.655997667,"[20454, 20445, 20437, 20440, 20433, 20431, 20429, 20390, 20352]","[147.45825, 144.09027, 130.45197, 150.25511, 153.01978, 159.0151, 149.39613, 146.18175, 157.61987]","[4.4513273, 3.8407562, 4.461603, 5.754737, 8.771156, 11.059829, 9.683929, 13.0862665, 14.186633]",8
440364.16094681836,4397521.789118057,"[20433, 20431, 20417, 20390, 20352, 20344, 20358, 20334, 20312]","[153.01978, 159.0151, 185.62463, 146.18175, 157.61987, 192.9727, 122.816345, 121.23191, 188.94275]","[8.771156, 11.059829, 9.413904, 13.0862665, 14.186633, 13.766473, 9.04268, 7.8242826, 7.1047125]",8
440364.6594643619,4397520.922238447,"[20433, 20431, 20417, 20390, 20352, 20344, 20358, 20334, 20312]","[153.01978, 159.0151, 185.62463, 146.18175, 157.61987, 192.9727, 122.816345, 121.23191, 188.94275]","[8.771156, 11.059829, 9.413904, 13.0862665, 14.186633, 13.766473, 9.04268, 7.8242826, 7.1047125]",8
440365.15798190545,4397520.055358836,"[20390, 20352, 20344, 20358, 20334, 20312, 20353, 20334, 20303]","[146.18175, 157.61987, 192.9727, 122.816345, 121.23191, 188.94275, 83.15723, 88.84267, 121.920876]","[13.0862665, 14.186633, 13.766473, 9.04268, 7.8242826, 7.1047125, 7.1756024, 7.0559125, 5.133382]",8
440365.656499449,4397519.188479226,"[20390, 20352, 20344, 20358, 20334, 20312, 20353, 20334, 20303]","[146.18175, 157.61987, 192.9727, 122.816345, 121.23191, 188.94275, 83.15723, 88.84267, 121.920876]","[13.0862665, 14.186633, 13.766473, 9.04268, 7.8242826, 7.1047125, 7.1756024, 7.0559125, 5.133382]",8
440366.1550169926,4397518.321599616,"[20334, 20312, 20352, 20334, 20303, 20292, 20337, 20308, 20281]","[121.23191, 188.94275, 192.15765, 88.84267, 121.920876, 174.34558, 81.719315, 87.81836, 113.31771]","[7.8242826, 7.1047125, 11.245708, 7.0559125, 5.133382, 7.2303348, 7.66186, 7.4826927, 4.514034]",8
440366.65353453613,4397517.454720005,"[20334, 20312, 20352, 20334, 20303, 20292, 20337, 20308, 20281]","[121.23191, 188.94275, 192.15765, 88.84267, 121.920876, 174.34558, 81.719315, 87.81836, 113.31771]","[7.8242826, 7.1047125, 11.245708, 7.0559125, 5.133382, 7.2303348, 7.66186, 7.4826927, 4.514034]",8
440367.1520520797,4397516.587840395,"[20334, 20312, 20352, 20334, 20303, 20292, 20337, 20308, 20281]","[121.23191, 188.94275, 192.15765, 88.84267, 121.920876, 174.34558, 81.719315, 87.81836, 113.31771]","[7.8242826, 7.1047125, 11.245708, 7.0559125, 5.133382, 7.2303348, 7.66186, 7.4826927, 4.514034]",8
440367.6505696233,4397515.720960785,"[20334, 20303, 20292, 20337, 20308, 20281, 20337, 20311, 20281]","[88.84267, 121.920876, 174.34558, 81.719315, 87.81836, 113.31771, 81.027374, 82.37185, 91.7534]","[7.0559125, 5.133382, 7.2303348, 7.66186, 7.4826927, 4.514034, 8.209159, 8.039842, 6.987177]",8
440368.1490871668,4397514.854081174,"[20303, 20292, 20294, 20308, 20281, 20281, 20311, 20281, 20258]","[121.920876, 174.34558, 171.00285, 87.81836, 113.31771, 153.76807, 82.37185, 91.7534, 117.19813]","[5.133382, 7.2303348, 8.635442, 7.4826927, 4.514034, 5.492251, 8.039842, 6.987177, 5.777993]",8
440368.64760471036,4397513.987201564,"[20308, 20281, 20281, 20311, 20281, 20258, 20318, 20286, 20255]","[87.81836, 113.31771, 153.76807, 82.37185, 91.7534, 117.19813, 79.16992, 82.073074, 86.42367]","[7.4826927, 4.514034, 5.492251, 8.039842, 6.987177, 5.777993, 8.32651, 8.505774, 6.855998]",8
440369.1461222539,4397513.120321954,"[20308, 20281, 20281, 20311, 20281, 20258, 20318, 20286, 20255]","[87.81836, 113.31771, 153.76807, 82.37185, 91.7534, 117.19813, 79.16992, 82.073074, 86.42367]","[7.4826927, 4.514034, 5.492251, 8.039842, 6.987177, 5.777993, 8.32651, 8.505774, 6.855998]",8
